level,key_fields,carat_bucket,Shape,Color,Clarity,TypeName,Report,Cut,Polish,Symmetry,count,median_internal_rate_per_ct,median_usd_per_ct
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,HEART,E,VVS1,CVD,,,,,1,53264.705882,313.3218
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,HEART,E,VVS2,CVD,,,,,24,18912.621359,111.2507
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,HEART,F,VS1,CVD,,,,,2,19894.50971,117.0265
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,HEART,F,VVS1,CVD,,,,,1,39971.698113,235.1276
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,HEART,F,VVS2,CVD,,,,,5,17920.792079,105.4164
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,MARQUISE,D,VS1,CVD,,,,,10,27978.919415,164.5819
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,MARQUISE,E,VS1,CVD,,,,,19,22389.108911,131.7006
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,MARQUISE,E,VVS1,CVD,,,,,1,47262.458472,278.0145
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,MARQUISE,E,VVS2,CVD,,,,,25,23681.063123,139.3004
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,MARQUISE,E,VVS2,HPHT,,,,,1,23631.229236,139.0072
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,MARQUISE,F,VVS2,CVD,,,,,3,32681.564246,192.2445
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,D,VS1,CVD,,,,,50,26000.0,152.9412
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,D,VS2,CVD,,,,,6,22923.58804,134.8446
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,D,VS2,HPHT,,,,,1,20541.528239,120.8325
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,D,VVS1,CVD,,,,,1,44850.498339,263.8265
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,D,VVS1,HPHT,,,,,3,45049.50495,264.9971
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,D,VVS2,CVD,,,,,37,27886.363636,164.0374
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,D,VVS2,HPHT,,,,,2,30863.859649,181.5521
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,E,VS1,CVD,,,,,128,21339.805825,125.5283
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,E,VS2,CVD,,,,,5,20907.615894,122.986
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,E,VVS2,CVD,,,,,136,21633.414775,127.2554
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,F,VS1,CVD,,,,,20,19125.201607,112.5012
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,F,VS2,CVD,,,,,1,19517.940199,114.8114
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,F,VVS1,CVD,,,,,2,29445.484748,173.2087
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,OVAL,F,VVS2,CVD,,,,,60,19250.0,113.2353
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PEAR,D,VS1,CVD,,,,,31,27467.532468,161.5737
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PEAR,D,VS2,CVD,,,,,2,24569.604575,144.5271
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PEAR,D,VVS2,CVD,,,,,10,36764.479787,216.2616
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PEAR,E,VS1,CVD,,,,,41,19603.278689,115.3134
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PEAR,E,VS2,CVD,,,,,5,19012.621359,111.8389
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PEAR,E,VVS2,CVD,,,,,39,21580.0,126.9412
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PEAR,F,VS1,CVD,,,,,19,18671.052632,109.8297
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PEAR,F,VS2,CVD,,,,,1,19247.682119,113.2217
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PEAR,F,VVS1,CVD,,,,,1,28470.198675,167.4718
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PEAR,F,VVS2,CVD,,,,,27,20662.251656,121.5427
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PEAR,G,VVS1,HPHT,,,,,1,16037.735849,94.3396
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PRINCESS,D,VS1,CVD,,,,,15,28399.41691,167.0554
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PRINCESS,D,VS2,CVD,,,,,1,29180.0,171.6471
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PRINCESS,D,VVS1,CVD,,,,,2,37646.170172,221.4481
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PRINCESS,D,VVS2,CVD,,,,,57,32970.873786,193.9463
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PRINCESS,E,VS1,CVD,,,,,6,27191.314701,159.9489
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PRINCESS,E,VS2,CVD,,,,,1,26423.84106,155.4344
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PRINCESS,E,VVS1,CVD,,,,,7,32571.428571,191.5966
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PRINCESS,E,VVS2,CVD,,,,,24,29921.568627,176.0092
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PRINCESS,F,VS1,CVD,,,,,1,26292.134831,154.6596
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PRINCESS,F,VVS2,CVD,,,,,7,27214.285714,160.084
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,PRINCESS,G,VS1,CVD,,,,,1,26292.358804,154.6609
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,RADIANT,D,VS1,CVD,,,,,37,22261.79402,130.9517
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,RADIANT,D,VVS2,CVD,,,,,25,25415.841584,149.505
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,RADIANT,E,VS1,CVD,,,,,26,20544.554455,120.8503
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,RADIANT,E,VVS2,CVD,,,,,35,21358.609272,125.6389
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,RADIANT,F,VVS2,CVD,,,,,6,20065.14658,118.0303
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,D,SI1,CVD,,,,,1,23754.901961,139.7347
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,D,VS1,CVD,,,,,31,26139.0,153.7588
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,D,VS1,HPHT,,,,,1,25965.89404,152.7406
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,D,VS2,CVD,,,,,5,24464.705882,143.91
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,D,VS2,HPHT,,,,,3,24301.948052,142.9526
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,D,VVS1,HPHT,,,,,26,55953.947368,329.1409
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,D,VVS2,CVD,,,,,113,30902.941176,181.782
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,D,VVS2,HPHT,,,,,33,31312.251656,184.1897
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,E,VS1,CVD,,,,,182,18498.33887,108.8138
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,E,VS2,CVD,,,,,5,19108.0,112.4
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,E,VVS1,CVD,,,,,15,36146.103896,212.6241
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,E,VVS2,CVD,,,,,491,18588.039867,109.3414
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,E,VVS2,HPHT,,,,,23,20715.686275,121.857
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,F,VS1,CVD,,,,,41,19622.641509,115.4273
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,F,VS2,CVD,,,,,8,19043.046358,112.0179
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,F,VVS2,CVD,,,,,29,20454.545455,120.3209
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,ROUND,F,VVS2,HPHT,,,,,1,19067.647059,112.1626
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,SQUARE,D,VS1,CVD,,,,,13,30019.417476,176.5848
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,SQUARE,D,VS2,CVD,,,,,4,27916.761543,164.2162
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,SQUARE,D,VVS1,CVD,,,,,9,37221.498371,218.95
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,SQUARE,D,VVS2,CVD,,,,,26,33741.386328,198.4787
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,SQUARE,E,VS1,CVD,,,,,13,26578.378378,156.3434
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,SQUARE,E,VVS1,CVD,,,,,9,34066.666667,200.3922
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,SQUARE,E,VVS2,CVD,,,,,30,34029.126214,200.1713
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,SQUARE,F,VS1,CVD,,,,,5,26297.297297,154.69
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,SQUARE,F,VS2,CVD,,,,,1,24825.242718,146.0308
D,carat_bucket+Shape+Color+Clarity+TypeName,3.00-3.99,SQUARE,F,VVS2,CVD,,,,,2,27450.518822,161.4736
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,ASSCHER,E,VVS2,CVD,,,,,1,31739.856802,186.705
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,CUSHION,D,VS1,CVD,,,,,1,33073.170732,194.5481
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,CUSHION,D,VVS2,CVD,,,,,2,40418.037994,237.7532
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,CUSHION,E,VS1,CVD,,,,,2,31131.082542,183.124
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,CUSHION,E,VVS2,CVD,,,,,1,31280.487805,184.0029
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,CUSHION,F,VVS2,CVD,,,,,1,30774.193548,181.0247
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,CUSHION,G,VS1,CVD,,,,,1,26292.383292,154.6611
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,EMERALD,D,VS1,CVD,,,,,3,26299.7543,154.7044
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,EMERALD,D,VVS2,CVD,,,,,1,31254.950495,183.8526
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,EMERALD,D,VVS2,HPHT,,,,,1,31199.259259,183.5251
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,EMERALD,E,VS1,CVD,,,,,10,22075.609756,129.8565
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,EMERALD,E,VVS2,CVD,,,,,6,25647.678275,150.8687
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,EMERALD,E,VVS2,HPHT,,,,,1,26162.094763,153.8947
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,EMERALD,F,VS1,CVD,,,,,2,20689.655172,121.7039
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,HEART,D,VS1,CVD,,,,,1,32738.498789,192.5794
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,HEART,D,VVS2,CVD,,,,,4,40423.11944,237.7831
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,HEART,E,VS1,CVD,,,,,6,28132.576571,165.4857
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,HEART,E,VVS2,CVD,,,,,1,30916.507177,181.8618
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,MARQUISE,D,VS1,CVD,,,,,4,31303.864522,184.1404
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,MARQUISE,D,VVS2,CVD,,,,,3,47782.5,281.0735
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,MARQUISE,E,VS1,CVD,,,,,16,26406.025825,155.3296
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,MARQUISE,E,VVS2,CVD,,,,,9,32532.089552,191.3652
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,MARQUISE,F,VS1,CVD,,,,,4,21560.665857,126.8274
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,MARQUISE,F,VVS2,CVD,,,,,2,29777.408331,175.1612
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,OVAL,D,VS1,CVD,,,,,12,26264.373464,154.4963
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,OVAL,D,VVS2,CVD,,,,,11,32067.487685,188.6323
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,OVAL,D,VVS2,HPHT,,,,,1,32183.168317,189.3128
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,OVAL,E,VS1,CVD,,,,,31,21755.501222,127.9735
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,OVAL,E,VS1,HPHT,,,,,2,21886.699507,128.7453
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,OVAL,E,VS2,CVD,,,,,1,21923.134328,128.9596
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,OVAL,E,VVS2,CVD,,,,,55,23566.084788,138.624
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,OVAL,F,VS1,CVD,,,,,3,22032.75,129.6044
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,OVAL,F,VS2,CVD,,,,,1,21977.805486,129.2812
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,OVAL,F,VVS2,CVD,,,,,1,20740.740741,122.0044
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,PEAR,D,VS1,CVD,,,,,5,28555.555556,167.9739
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,PEAR,D,VVS2,CVD,,,,,2,37146.598684,218.5094
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,PEAR,E,VS1,CVD,,,,,16,24845.149254,146.1479
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,PEAR,E,VS2,CVD,,,,,2,24352.607904,143.2506
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,PEAR,E,VVS2,CVD,,,,,9,26977.61194,158.6918
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,PEAR,F,VS1,CVD,,,,,3,22600.232019,132.9425
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,PRINCESS,D,VS1,CVD,,,,,2,36163.432836,212.7261
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,PRINCESS,D,VVS1,CVD,,,,,1,41896.551724,246.4503
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,PRINCESS,D,VVS2,CVD,,,,,2,31312.415742,184.1907
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,PRINCESS,E,VS1,CVD,,,,,1,23117.22488,135.9837
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,PRINCESS,E,VVS2,CVD,,,,,1,26693.266833,157.0192
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,PRINCESS,F,VS1,CVD,,,,,2,31252.31718,183.8372
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,RADIANT,D,VS1,CVD,,,,,6,27602.189781,162.3658
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,RADIANT,D,VVS2,CVD,,,,,7,39717.456359,233.6321
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,RADIANT,E,VS1,CVD,,,,,7,25281.553398,148.715
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,RADIANT,E,VVS2,CVD,,,,,7,28488.148148,167.5773
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,RADIANT,F,VS1,CVD,,,,,2,24421.641791,143.6567
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,RADIANT,F,VVS2,CVD,,,,,2,25248.143519,148.5185
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,ROUND,D,VS1,CVD,,,,,2,36411.18202,214.1834
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,ROUND,D,VS1,HPHT,,,,,1,31755.0,186.7941
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,ROUND,D,VVS2,CVD,,,,,4,50339.729132,296.1161
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,ROUND,E,VS1,CVD,,,,,51,21433.915212,126.0819
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,ROUND,E,VS2,CVD,,,,,1,21923.134328,128.9596
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,ROUND,E,VVS2,CVD,,,,,45,23380.597015,137.5329
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,ROUND,E,VVS2,HPHT,,,,,18,23364.890014,137.4405
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,ROUND,F,VS1,CVD,,,,,13,20573.566085,121.021
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,ROUND,F,VS2,CVD,,,,,1,18151.572327,106.774
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,ROUND,F,VVS2,CVD,,,,,11,22014.925373,129.4996
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,SQUARE,D,VS1,CVD,,,,,4,33435.091278,196.677
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,SQUARE,D,VS2,CVD,,,,,1,30314.214464,178.3189
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,SQUARE,D,VVS1,CVD,,,,,1,39114.558473,230.0856
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,SQUARE,D,VVS2,CVD,,,,,3,31496.932515,185.2761
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,SQUARE,E,VS1,CVD,,,,,1,30249.388753,177.9376
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,SQUARE,E,VVS2,CVD,,,,,3,35039.408867,206.1142
D,carat_bucket+Shape+Color+Clarity+TypeName,4.00-4.99,SQUARE,F,VVS2,CVD,,,,,1,30592.105263,179.9536
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,-,D,VVS1,CVD,,,,,1,79773.809524,469.2577
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,-,D,VVS2,CVD,,,,,1,65423.076923,384.8416
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,-,E,VVS1,CVD,,,,,1,60760.314342,357.4136
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,-,E,VVS2,CVD,,,,,1,52177.91411,306.9289
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,ASHOKA,E,VVS2,CVD,,,,,2,57167.84455,336.2814
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,ASSCHER,E,VS1,CVD,,,,,5,27984.095427,164.6123
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,ASSCHER,E,VVS2,CVD,,,,,3,29388.118812,172.8713
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,D,VS1,CVD,,,,,4,33544.570656,197.321
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,D,VVS1,CVD,,,,,9,56264.084507,330.9652
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,D,VVS2,CVD,,,,,6,37751.993966,222.0706
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,E,VS1,CVD,,,,,11,30926.764314,181.9221
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,E,VS2,CVD,,,,,1,26294.455067,154.6733
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,E,VVS1,CVD,,,,,6,46236.00798,271.9765
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,E,VVS2,CVD,,,,,21,28813.664596,169.4921
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,F,VS1,CVD,,,,,9,30927.339901,181.9255
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,F,VS2,CVD,,,,,1,30929.36803,181.9375
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,F,VVS1,CVD,,,,,6,33858.219217,199.166
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,F,VVS2,CVD,,,,,2,29127.134653,171.3361
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,G,VS1,CVD,,,,,3,30926.199262,181.9188
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,CUSHION,G,VS2,CVD,,,,,1,30927.070457,181.9239
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,EMERALD,D,VS1,CVD,,,,,13,32101.796407,188.8341
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,EMERALD,D,VS2,CVD,,,,,2,26949.901768,158.5288
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,EMERALD,D,VVS2,CVD,,,,,7,32980.413493,194.0024
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,EMERALD,E,VS1,CVD,,,,,39,24600.0,144.7059
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,EMERALD,E,VS2,CVD,,,,,1,26891.304348,158.1841
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,EMERALD,E,VVS2,CVD,,,,,59,25982.905983,152.8406
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,EMERALD,F,VS1,CVD,,,,,20,22074.089027,129.8476
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,EMERALD,F,VS2,CVD,,,,,1,24694.610778,145.2624
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,EMERALD,F,VVS1,CVD,,,,,1,32359.030837,190.3472
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,EMERALD,F,VVS2,CVD,,,,,33,25573.770492,150.4339
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,EMERALD,G,VS1,CVD,,,,,2,20423.577397,120.1387
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,HEART,D,VS1,CVD,,,,,11,35570.318725,209.2372
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,HEART,D,VVS1,CVD,,,,,3,69364.0553,408.0239
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,HEART,D,VVS2,CVD,,,,,14,46789.991567,275.2352
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,HEART,D,VVS2,HPHT,,,,,1,41701.789264,245.3046
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,HEART,E,VS1,CVD,,,,,13,33171.287129,195.1252
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,HEART,E,VVS2,CVD,,,,,5,29910.358566,175.9433
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,HEART,E,VVS2,HPHT,,,,,2,29697.358431,174.6903
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,MARQUISE,D,VS1,CVD,,,,,13,28803.986711,169.4352
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,MARQUISE,D,VVS2,CVD,,,,,3,58403.940887,343.5526
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,MARQUISE,E,VS1,CVD,,,,,47,25414.772727,149.4987
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,MARQUISE,E,VS1,HPHT,,,,,1,23834.862385,140.2051
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,MARQUISE,E,VVS1,CVD,,,,,1,56511.627907,332.4213
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,MARQUISE,E,VVS2,CVD,,,,,52,27577.013752,162.2177
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,MARQUISE,F,VS1,CVD,,,,,23,23504.273504,138.2604
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,MARQUISE,F,VVS1,CVD,,,,,1,50111.292962,294.7723
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,MARQUISE,F,VVS2,CVD,,,,,22,25622.788781,150.7223
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,OVAL,D,VS1,CVD,,,,,15,36318.40796,213.6377
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,OVAL,D,VS2,CVD,,,,,1,33547.928994,197.3408
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,OVAL,D,VVS1,CVD,,,,,25,57629.813665,338.9989
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,OVAL,D,VVS2,CVD,,,,,24,48585.297388,285.7959
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,OVAL,E,VS1,CVD,,,,,60,28892.388163,169.9552
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,OVAL,E,VS1,HPHT,,,,,2,22480.580671,132.2387
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,OVAL,E,VS2,CVD,,,,,2,22198.526254,130.5796
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,OVAL,E,VVS1,CVD,,,,,8,42828.338695,251.9314
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,OVAL,E,VVS2,CVD,,,,,174,22619.047619,133.0532
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,OVAL,F,VS1,CVD,,,,,16,24937.673092,146.6922
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,OVAL,F,VS1,HPHT,,,,,1,21570.0,126.8824
D,carat_bucket+Shape+Color+Clarity+TypeName,5.00-9.99,OVAL,F,VS2,CVD,,,,,2,26667.948207,156.8703
